,Timestamp,Age,Gender,City,Position,Total_Yrs_Exp,Yrs_Exp_DE,Seniority,Main_Tech,Other_Tech,Salary_Brutto,Bonus_Stocks,Salary_Brutto_Prev,Bonus_Stock_Prev,Vacation_Days,Employment_Status,Contract_Duration,Main_Lang_Work,Company_Size,Company_Type,Lost_Job_Covid,Kurzarbeit,WFH_Support,Total_Salary,Clean_Main_Tech,Age_group
291,24/11/2020 15:28:50,34.0,Male,Berlin,Security Engineer,10.0,4,Senior,python,"Javascript / Typescript, AWS, Kubernetes",85000.0,25000.0,72000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,No,110000.0,python,30-34
292,24/11/2020 15:31:46,45.0,Male,Berlin,Software Engineer,25.0,20,Lead,c++,"Python, C/C++, Javascript / Typescript, Ruby, .NET, Java / Scala, SQL, Go, AWS, Kubernetes",75000.0,20000.0,73000.0,20000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,,95000.0,c++,40-49
293,24/11/2020 15:32:59,34.0,Male,Berlin,DevOps,6.0,6,Middle,"Java, terraform","Python, Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",62000.0,70000.0,54000.0,60000,28,Full-time employee,Unlimited contract,German,1000+,Media,No,,,132000.0,Java terraform,30-34
294,24/11/2020 15:37:24,25.0,Male,Stuttgart,Backend Developer,7.0,1,Senior,PHP,"Python, PHP, Javascript / Typescript, SQL",60000.0,0.0,,,26,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,,60000.0,PHP,25-29
295,24/11/2020 15:38:09,32.0,Male,Berlin,Software Engineer,12.0,1.5,Senior,iOS,"Swift, objective-c",66800.0,0.0,65000.0,,25,Full-time employee,Unlimited contract,English,51-100,Product,No,20.0,1000,66800.0,iOS,30-34
296,24/11/2020 15:39:13,65.0,Male,Berlin,Software Engineer,25.0,25,Senior,"Pascal, VB.NET, C#",".NET, SQL",55000.0,0.0,50000.0,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,,55000.0,Pascal VB.NET C#,50+
297,24/11/2020 15:41:16,33.0,Male,Munich,Business Analyst,10.0,4,Senior,Java,SQL,70000.0,0.0,70000.0,850,27,Full-time employee,Unlimited contract,English,101-1000,Product,"No, but there was a salary cut at 10% for 3 months and then at 5% for further 3 months",,,70000.0,Java,30-34
298,24/11/2020 15:41:45,34.0,Male,Berlin,ML Engineer,12.0,3,Senior,Python,"Python, SQL, Google Cloud, Kubernetes, Docker",90000.0,0.0,80000.0,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,90000.0,Python,30-34
299,24/11/2020 15:42:31,28.0,Male,Berlin,Backend Developer,7.0,1,Senior,PHP,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker",70000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,70000.0,PHP,25-29
300,24/11/2020 15:47:19,,Male,Berlin,Data Engineer,7.5,1.5,Middle,SQL,"Python, SQL, AWS, Kubernetes, Docker",68000.0,500.0,48000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,68500.0,SQL,
301,24/11/2020 15:56:31,39.0,Male,Munich,DBA,17.0,5,Senior,Oracle,SQL,64000.0,70000.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,134000.0,Oracle,35-39
302,24/11/2020 15:59:02,30.0,Male,Berlin,Backend Developer,7.0,2,Senior,Ruby,"Javascript / Typescript, SQL, Go, AWS, Docker",72000.0,0.0,66000.0,0,25,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0,72000.0,Ruby,30-34
303,24/11/2020 15:59:17,34.0,Male,Berlin,DevOps,12.0,2,Senior,Java,"Go, AWS, Kubernetes, Docker",70000.0,0.0,,,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1000,70000.0,Java,30-34
304,24/11/2020 16:02:11,35.0,Male,Berlin,Support Engineer,10.0,4,Senior,PHP,"SQL, AWS, Docker",63500.0,63500.0,60000.0,60000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,127000.0,PHP,35-39
305,24/11/2020 16:03:27,35.0,Female,Berlin,Frontend Developer,12.0,5,Middle,Javascript ,"AWS, Docker",70000.0,0.0,70000.0,0,29,Full-time employee,Unlimited contract,English,101-1000,E-commerce,No,,No,70000.0,Javascript,35-39
306,24/11/2020 16:05:55,34.0,Male,Berlin,Frontend Developer,10.0,3,Senior,"Angular, React","Python, Javascript / Typescript, Docker",68000.0,0.0,68000.0,0,40,Full-time employee,Unlimited contract,English,11-50,Startup,No,30.0,0,68000.0,Angular React,30-34
307,24/11/2020 16:06:53,34.0,Male,Berlin,Software Engineer,12.0,2,Lead,.net,"Javascript / Typescript, .NET, SQL, Azure",78000.0,8000.0,64000.0,70000,36,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,0,86000.0,.net,30-34
308,24/11/2020 16:14:57,35.0,Male,Berlin,Software Engineer,8.0,1,Senior,Elixir,Erlang,75000.0,0.0,,,27,Full-time employee,Unlimited contract,English,101-1000,Startup,,,1500,75000.0,Elixir,35-39
309,24/11/2020 16:15:34,38.0,Male,Berlin,Software Engineer,13.0,6,Lead,Java,Kotlin,89570.0,20240.0,82240.0,18000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,500,109810.0,Java,35-39
310,24/11/2020 16:16:41,34.0,Female,Berlin,Software Engineer,9.0,3,Senior,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker",78000.0,3000.0,65000.0,7000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,81000.0,Kotlin,30-34
311,24/11/2020 16:20:42,31.0,Male,Berlin,Mobile Developer,7.0,"3,5",Senior,iOS,Swift,80000.0,0.0,72500.0,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,20.0,,80000.0,iOS,30-34
312,24/11/2020 16:26:30,34.0,Male,Berlin,Backend Developer,15.0,5,Senior,Elixir,"Javascript / Typescript, Ruby, SQL, Google Cloud, Kubernetes, Docker",70000.0,70000.0,65000.0,65000,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,140000.0,Elixir,30-34
313,24/11/2020 16:34:40,29.0,Female,Munich,Software Engineer,5.0,4,Middle,"NodeJS, Typescript, AWS","Javascript / Typescript, Java / Scala, AWS",67000.0,5000.0,65000.0,4000,31,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,72000.0,NodeJS Typescript AWS,25-29
314,24/11/2020 16:35:30,37.0,Male,Berlin,Software Engineer,15.0,3,Senior,Scala,"Python, Java / Scala, Docker",85000.0,5000.0,100000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,90000.0,Scala,35-39
315,24/11/2020 16:42:53,44.0,Male,Stuttgart,Software Engineer,22.0,3,Senior,Erlang,"Python, SQL, Docker",76000.0,0.0,76000.0,,30,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,76000.0,Erlang,40-49
316,24/11/2020 16:56:17,30.0,Male,Munich,Frontend Developer,9.0,3,Middle,TypeScript,"Javascript / Typescript, Kubernetes",66000.0,0.0,64000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,66000.0,TypeScript,30-34
317,24/11/2020 17:01:00,26.0,Male,Frankfurt,Consultant,4.0,4,Middle,JavaScript,"Python, Javascript / Typescript",65000.0,70000.0,55000.0,55000,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,135000.0,JavaScript,25-29
318,24/11/2020 17:03:03,33.0,Diverse,Hamburg,Software Engineer,1.0,6,Middle,Scala,"Python, SQL, Kubernetes, Docker",130000.0,0.0,,,,Full-time employee,Unlimited contract,English,1000+,Product,No,,,130000.0,Scala,30-34
319,24/11/2020 17:04:09,46.0,Male,Berlin,Software Engineer,14.0,14,Senior,JavaScript,"PHP, Javascript / Typescript, SQL, Google Cloud, Docker",80000.0,0.0,63000.0,,30,Full-time employee,Unlimited contract,English,51-100,Product,Yes,20.0,,80000.0,JavaScript,40-49
320,24/11/2020 17:05:17,33.0,Male,Berlin,Software Engineer,14.0,4,Senior,PHP,"PHP, Java / Scala",68000.0,0.0,68000.0,0,,Full-time employee,Unlimited contract,English,51-100,Product,No,,500,68000.0,PHP,30-34
321,24/11/2020 17:08:51,27.0,Male,Tuttlingen,Software Engineer,4.0,4,Junior,C#,.NET,46000.0,2000.0,43000.0,2000,30,Full-time employee,Unlimited contract,German,up to 10,Product,No,40.0,,48000.0,C#,25-29
322,24/11/2020 17:12:18,38.0,Male,Stuttgart,Software Engineer,15.0,8,Senior,C#,.NET,56400.0,0.0,56400.0,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,,56400.0,C#,35-39
323,24/11/2020 17:21:09,32.0,Male,Munich,Backend Developer,11.0,3.5,Senior,PHP,"PHP, Javascript / Typescript, Java / Scala, Docker",81200.0,81200.0,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,28.0,,162400.0,PHP,30-34
324,24/11/2020 17:24:17,36.0,Female,Berlin,Recruiter,11.0,4,Senior,,,70000.0,11000.0,55000.0,0,unlimited,Full-time employee,Unlimited contract,English,1000+,Product,No,,1500,81000.0,,35-39
325,24/11/2020 17:24:24,26.0,Male,Frankfurt,Backend Developer,7.0,1.5,Senior,Java,,65000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,65000.0,Java,25-29
326,24/11/2020 17:27:43,29.0,Male,Berlin,Software Engineer,12.0,3,Senior,Go,"PHP, Go",75000.0,75000.0,70000.0,70000,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,1000,150000.0,Go,25-29
327,24/11/2020 17:28:01,32.0,Male,Nürnberg,Testautomation,8.0,2,Senior,"Java, JS","Javascript / Typescript, Java / Scala",60000.0,0.0,,,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,Yes,0.0,500,60000.0,Java JS,30-34
328,24/11/2020 17:29:12,29.0,Male,Bonn,Mobile Developer,5.0,2,Middle,Objective-C,Swift,55000.0,4000.0,55000.0,1800,24,Full-time employee,Unlimited contract,English,11-50,Product,No,,,59000.0,Objective-C,25-29
329,24/11/2020 17:29:25,33.0,Male,Hamburg,Software Engineer,10.0,3,Senior,Ruby,Elixir,75000.0,0.0,70000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,75000.0,Ruby,30-34
330,24/11/2020 17:29:51,,,Munich,Data Scientist,2.0,2,Middle,Python ,,54000.0,0.0,54000.0,,20,Full-time employee,Unlimited contract,English,51-100,Product,No,,,54000.0,Python,
331,24/11/2020 17:30:40,32.0,Male,Munich,QA Engineer,9.0,3,Senior,QA,Java / Scala,76000.0,0.0,,0,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,76000.0,QA,30-34
332,24/11/2020 17:31:48,34.0,Male,Berlin,Software Engineer,10.0,10,Senior,C++,Python,76000.0,12000.0,73000.0,8000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,88000.0,C++,30-34
333,24/11/2020 17:33:40,31.0,Male,Moscow,Data Scientist,2.5,0,Lead,Python,Python,20000.0,6500.0,17000.0,3500,30,Full-time employee,Unlimited contract,Russian,1000+,Bank,No,,,26500.0,Python,30-34
334,24/11/2020 17:35:27,29.0,Male,Munich,Software Engineer,7.0,1,Senior,TypeScript,"Javascript / Typescript, AWS",80000.0,0.0,,,,Full-time employee,Unlimited contract,English,11-50,Startup,No,,,80000.0,TypeScript,25-29
335,24/11/2020 17:35:46,33.0,Male,Munich,Software Engineer,10.0,4,Senior,C#,Javascript / Typescript,78000.0,0.0,65000.0,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,,78000.0,C#,30-34
336,24/11/2020 17:37:32,32.0,Male,Berlin,Backend Developer,4.0,1,Senior,Ruby,"Python, SQL, Go, AWS, Kubernetes, Docker",65000.0,0.0,,57000,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,,65000.0,Ruby,30-34
337,24/11/2020 17:38:29,47.0,Male,Hamburg,Software Engineer,22.0,10,Senior,C++/C#,"C/C++, .NET, SQL",46000.0,46000.0,46000.0,46000,30,Full-time employee,Unlimited contract,English,up to 10,Product,No,,1500,92000.0,C++,40-49
338,24/11/2020 17:38:51,29.0,Male,Berlin,Backend Developer,8.0,1.5,Middle,Go,Python,65000.0,0.0,60000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,65000.0,Go,25-29
339,24/11/2020 17:39:35,28.0,Male,Munich,Software Engineer,5.0,6,Senior,C++,"Python, C/C++",67000.0,2000.0,44000.0,2500,20,Self-employed (freelancer),Unlimited contract,English,up to 10,Startup,Yes,,,69000.0,C++,25-29
340,24/11/2020 17:40:38,,Male,Hamburg,Support Engineer,,2,Senior,,"Kubernetes, Docker",61000.0,0.0,60000.0,,28,Full-time employee,Unlimited contract,English,,,No,,100,61000.0,,
341,24/11/2020 17:40:40,25.0,Male,Hamburg,Data Scientist,2.0,2,Middle,Python,.NET,48000.0,5000.0,43200.0,48000,28,Full-time employee,Unlimited contract,German,11-50,Product,No,,,53000.0,Python,25-29
342,24/11/2020 17:40:57,32.0,Male,Munich,SAP Developer,9.0,1,Senior,ABAP,SAP / ABAP,70800.0,5000.0,,,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,35.0,,75800.0,ABAP,30-34
343,24/11/2020 17:43:34,45.0,Male,Munich,Frontend Developer,3.0,< 1,Senior,Javascript / Typescript,,70000.0,0.0,65000.0,,25,Full-time employee,Unlimited contract,Russian,11-50,Startup,Yes,,,70000.0,Javascript,40-49
344,24/11/2020 17:45:03,26.0,Male,Frankfurt,Software Engineer,3.0,1,Middle,Python ,"Python, Java / Scala",48000.0,0.0,,,27,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,,48000.0,Python,25-29
345,24/11/2020 17:45:39,29.0,Male,Munich,Mobile Developer,8.0,0.25,Senior,Java/Kotlin,"Kotlin, C/C++, Java / Scala",65400.0,0.0,,,30,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,0.0,0,65400.0,Java,25-29
346,24/11/2020 17:47:00,40.0,Male,Berlin,Backend Developer,18.0,2.5,Senior,php,"PHP, SQL, Go, Docker, Postgres",60000.0,0.0,60000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,34.0,0,60000.0,php,40-49
347,24/11/2020 17:47:42,27.0,Male,Munich,Software Engineer,5.0,1,Senior,Typescript / Angular,,71000.0,5000.0,66000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,76000.0,Typescript,25-29
348,24/11/2020 17:51:26,27.0,Male,Munich,Software Engineer,5.0,1,Senior,Javascript,"Javascript / Typescript, Go",65000.0,0.0,65000.0,65000,22,Full-time employee,Unlimited contract,English,51-100,Product,No,,,65000.0,Javascript,25-29
349,24/11/2020 17:53:18,38.0,Male,Koblenz,Systemadministrator,20.0,2,Senior,,,44000.0,0.0,42000.0,,25,Full-time employee,Unlimited contract,German,11-50,Systemhaus,No,20.0,,44000.0,,35-39
350,24/11/2020 17:55:30,22.0,Male,Warsaw,Backend Developer,3.0,0,Middle,PHP,,27000.0,0.0,,,21,Full-time employee,Unlimited contract,Polish,51-100,Consulting / Agency,No,,,27000.0,PHP,18-24
351,24/11/2020 17:57:20,30.0,Male,Berlin,DevOps,9.0,5,Lead,Kubernetes,"Python, Google Cloud, Kubernetes, Docker",90000.0,0.0,80000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,90000.0,Kubernetes,30-34
352,24/11/2020 17:57:39,30.0,Male,Hamburg,Software Engineer,6.0,0,Middle,.NET,"Javascript / Typescript, .NET, SQL, Docker",60000.0,6000.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,66000.0,.NET,30-34
353,24/11/2020 18:01:03,29.0,Male,Munich,SW Architect,8.0,3,Senior,C++,"Python, C/C++, Docker",73000.0,400.0,59000.0,60000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,73400.0,C++,25-29
354,24/11/2020 18:06:17,37.0,Male,Heidelberg,Software Engineer,15.0,7,Senior,ABAP,"Javascript / Typescript, SAP / ABAP",67500.0,7500.0,65000.0,5000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,75000.0,ABAP,35-39
355,24/11/2020 18:09:09,28.0,Male,Berlin,SRE,6.0,1.5,Middle,Kubernetes,"Python, Go, AWS, Kubernetes, Docker",66000.0,122.13,66000.0,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0,66122.13,Kubernetes,25-29
356,24/11/2020 18:10:47,28.0,Female,Berlin,Software Engineer,8.0,0,Lead,Javascript,,80000.0,0.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,80000.0,Javascript,25-29
357,24/11/2020 18:10:54,26.0,Male,Karlsruhe,Software Engineer,5.0,5,,,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker",55000.0,0.0,52000.0,0,30,Full-time employee,Unlimited contract,50/50,11-50,Consulting / Agency,No,32.0,0,55000.0,,25-29
358,24/11/2020 18:12:43,28.0,Male,Stuttgart,Backend Developer,5.0,1.5,Middle,Java,Linux,55000.0,5000.0,42000.0,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,0.0,,60000.0,Java,25-29
359,24/11/2020 18:13:06,33.0,Male,Berlin,Software Engineer,13.0,3,Senior,Ruby,"Ruby, Java / Scala, Go, AWS, Kubernetes, Docker",75000.0,20000.0,68000.0,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600,95000.0,Ruby,30-34
360,24/11/2020 18:16:39,25.0,Male,Berlin,Backend Developer,5.0,0,Senior,Java,Python,60000.0,5600.0,,,,,,,,,,,,65600.0,Java,25-29
361,24/11/2020 18:19:49,38.0,Male,Köln,QA Engineer,7.0,2,Middle,,,54500.0,0.0,54500.0,,30,Full-time employee,Unlimited contract,German,11-50,Consulting / Agency,No,,1500,54500.0,,35-39
362,24/11/2020 18:22:41,40.0,Male,Frankfurt,Software Engineer,22.0,3,Senior,Java,"Kotlin, Javascript / Typescript, Java / Scala, Kubernetes, Docker",72000.0,5000.0,45000.0,45000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,,77000.0,Java,40-49
363,24/11/2020 18:25:30,28.0,Male,Munich,"Fullstack engineer, ну или Software engineer",9.0,1,Senior,React/Typescript,MongoDB,60000.0,0.0,,,28,Full-time employee,Unlimited contract,English,up to 10,Startup,No,20.0,,60000.0,React,25-29
364,24/11/2020 18:27:22,29.0,Male,Berlin,Backend Developer,11.0,2,Senior,Python,"Python, Go, AWS, Kubernetes, Docker",85000.0,4000.0,85000.0,4000,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,89000.0,Python,25-29
365,24/11/2020 18:31:25,,Male,Berlin,Software Engineer,9.0,1,Lead,Java,"AWS, Docker",75000.0,0.0,,,24,Full-time employee,Unlimited contract,English,1000+,Startup,No,20.0,No,75000.0,Java,
366,24/11/2020 18:32:14,24.0,Male,Aachen,HiWi,3.0,2,Junior,Python,"Python, C/C++",10164.0,0.0,,,14,Part-time employee,Temporary contract,English,11-50,University,No,,,10164.0,Python,18-24
367,24/11/2020 18:33:17,30.0,Male,Berlin,Backend Developer,4.0,2,Senior,Golang ,"Javascript / Typescript, .NET, SQL, Go, Kubernetes, Docker",65000.0,0.0,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,65000.0,Golang,30-34
368,24/11/2020 18:36:46,31.0,Male,Munich,Software Engineer,11.0,1,Middle,Python,Docker,75000.0,0.0,,,unlimited ,Full-time employee,Unlimited contract,English,1000+,Product,No,,,75000.0,Python,30-34
369,24/11/2020 18:37:32,44.0,Male,Munich,Software Engineer,28.0,6,Senior,C#,"C/C++, .NET, SQL",78500.0,0.0,78500.0,2000,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,78500.0,C#,40-49
370,24/11/2020 18:39:05,35.0,Male,Düsseldorf,Product Manager,5.0,2,Senior,,,56000.0,56000.0,54000.0,54000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,No,112000.0,,35-39
371,24/11/2020 18:39:13,41.0,Female,Munich,Data Engineer,12.0,12,Senior,,"Python, SQL, Azure",68000.0,4500.0,61500.0,5000,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,Lost the job but for different reason,0.0,0,72500.0,,40-49
372,24/11/2020 18:40:13,32.0,Male,Berlin,Software Engineer,12.0,1,Senior,Java,"Python, SQL, AWS, Kubernetes, Docker",83000.0,500.0,75000.0,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,40,83500.0,Java,30-34
373,24/11/2020 18:44:33,28.0,Female,Mannheim,Software Engineer,4.0,4,Junior,,"PHP, SQL, Perl",53000.0,0.0,,,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,53000.0,,25-29
374,24/11/2020 18:48:30,,Male,Karlsruhe ,Backend Developer,8.0,8,Lead,Python,"Python, C/C++, Javascript / Typescript, Java / Scala",65000.0,5400.0,70400.0,5400,29,Part-time employee,Unlimited contract,English,up to 10,Product,No,39.0,10000,70400.0,Python,
375,24/11/2020 18:49:18,33.0,Male,Berlin,Software Engineer,10.0,1,Middle,iOS,Swift,65000.0,0.0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,65000.0,iOS,30-34
376,24/11/2020 18:49:33,46.0,Male,Munich,Software Engineer,10.0,2,Senior,Python ,"Javascript / Typescript, AWS",68500.0,0.0,60000.0,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,68500.0,Python,40-49
377,24/11/2020 18:50:28,27.0,Male,Berlin,Frontend Developer,8.0,1,Middle,Angular,Javascript / Typescript,45000.0,0.0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,30.0,,45000.0,Angular,25-29
378,24/11/2020 18:50:50,30.0,Male,Samara,Backend Developer,2.0,0,Middle,php,"PHP, Javascript / Typescript, SQL",12000.0,0.0,,,,,,,,,,,,12000.0,php,30-34
379,24/11/2020 18:51:35,32.0,Male,Berlin,Backend Developer,5.0,3,Middle,Ruby,"Javascript / Typescript, AWS, Docker",72000.0,0.0,60000.0,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,,72000.0,Ruby,30-34
380,24/11/2020 18:52:09,34.0,Male,Berlin,Software Engineer,15.0,2,Lead,Java,"Java / Scala, SQL",80000.0,12000.0,76000.0,11000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,750,92000.0,Java,30-34
381,24/11/2020 18:53:16,33.0,Male,Berlin,Software Engineer,10.0,,Senior,Salesforce ,"Python, Javascript / Typescript, Apex",68000.0,0.0,,,25,Full-time employee,Temporary contract,English,11-50,Startup,No,,,68000.0,Salesforce,30-34
382,24/11/2020 18:53:57,26.0,Male,"Riga, Latvia",Software Engineer,4.0,0,Middle,javascript,"Javascript / Typescript, SAP / ABAP",24000.0,0.0,20000.0,0,20,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,0.0,0,24000.0,javascript,25-29
383,24/11/2020 18:54:07,41.0,Male,Berlin,Software Engineer,19.0,7,Lead,Python,"C/C++, SQL, AWS, Kubernetes, Docker",95500.0,14500.0,94000.0,7500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,110000.0,Python,40-49
384,24/11/2020 18:54:54,35.0,Male,Cologne,Software Engineer,14.0,7,Senior,C++,"Python, C/C++, SQL",72000.0,77000.0,70000.0,70000,35,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,149000.0,C++,35-39
385,24/11/2020 18:58:54,26.0,Male,Hamburg,Software Engineer,7.0,3.5,Senior,TypeScript,"Python, Javascript / Typescript, AWS, Docker",72000.0,0.0,,,27,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,72000.0,TypeScript,25-29
386,24/11/2020 18:59:20,27.0,Male,Berlin,Mobile Developer,3.0,0,Middle,Kotlin,"Kotlin, Java / Scala",65000.0,0.0,,,,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,65000.0,Kotlin,25-29
387,24/11/2020 18:59:38,24.0,Male,Munich,Software Engineer,3.0,2,Middle,Java/C++,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes",77600.0,43500.0,72000.0,18800,30,Full-time employee,Unlimited contract,English,1000+,Product,No,40.0,1000,121100.0,Java,18-24
388,24/11/2020 19:07:37,35.0,Male,Hamburg,Software Engineer,13.0,3,Lead,Scala / Python,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker",95000.0,15000.0,90000.0,0,25,Full-time employee,Unlimited contract,English,51-100,Startup,No,0.0,0,110000.0,Scala,35-39
389,24/11/2020 19:07:57,31.0,Male,Dusseldorf,Software Engineer,7.0,3,Senior,C++,"Python, C/C++, Javascript / Typescript, SQL",50400.0,50400.0,50000.0,50000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,100800.0,C++,30-34
390,24/11/2020 19:09:32,25.0,Male,Berlin,Backend Developer,5.0,0,Middle,Java,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,0.0,,,30,Full-time employee,Unlimited contract,English,1000+,Startup,,,,80000.0,Java,25-29
391,24/11/2020 19:12:16,30.0,Male,Moscow,Backend Developer,2.0,,Middle,Python,"Python, SQL, Docker",13000.0,0.0,,,28,Full-time employee,Unlimited contract,Russian,51-100,Startup,No,,,13000.0,Python,30-34
392,24/11/2020 19:14:03,37.0,Male,Zurich,Project manager,20.0,"4 (in Switzerland), 0 (in Germany)",Middle,,,130000.0,20000.0,125000.0,10000,25,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,300,150000.0,,35-39
393,24/11/2020 19:15:02,30.0,Male,Moscow,Software Engineer,5.0,0,Middle,C,C/C++,14712.0,0.0,14712.0,0,30,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,40.0,0,14712.0,C,30-34
394,24/11/2020 19:15:49,33.0,Male,Berlin,Product Manager,5.0,5,Senior,,Python,70000.0,800.0,65000.0,67000,30,Full-time employee,,German,101-1000,Product,No,,,70800.0,,30-34
395,24/11/2020 19:19:30,35.0,Male,Berlin,QA Engineer,11.0,10,Senior,Java,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker",74400.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32.0,,74400.0,Java,35-39
396,24/11/2020 19:24:50,37.0,Male,Hamburg,Software Engineer,15.0,5,Senior,Java,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker",70000.0,0.0,60000.0,0,25,Full-time employee,Temporary contract,English,11-50,Startup,No,,,70000.0,Java,35-39
397,24/11/2020 19:30:15,36.0,Male,Hamburg,Backend Developer,10.0,5,Senior,Java/Scala,"Python, Go, AWS, Docker",82000.0,0.0,78000.0,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,500,82000.0,Java,35-39
398,24/11/2020 19:31:46,32.0,Female,Cologne,Data Scientist,4.0,4,Senior,Python,,85000.0,88000.0,76000.0,78000,30,Full-time employee,Unlimited contract,English,1000+,consumer goods,No,,no,173000.0,Python,30-34
399,24/11/2020 19:40:48,38.0,Male,Berlin,Security Engineer,5.0,3,Lead,,"Python, C/C++, AWS, Kubernetes, Docker",80000.0,0.0,70000.0,3500,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,32.0,0,80000.0,,35-39
400,24/11/2020 19:41:27,23.0,Male,Berlin,Software Engineer,4.0,1,Middle,Javascript,"Javascript / Typescript, SQL, AWS, Docker",70500.0,0.0,58000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,70500.0,Javascript,18-24
